#code|abbreviation|type|name|unit|scale|reference|width|crex_unit|crex_scale|crex_width
033208|variationalAnalysisFirstGuessCheckFlag|table|VARIATIONAL ANALYSIS FIRST QUESS CHECK FLAG|CODE TABLE|0|0|4|NA|0|0
033209|variationalAnalysisFinalFlag|table|VARIATIONAL ANALYSIS FINAL FLAG|CODE TABLE|0|0|4|NA|0|0
033210|incrementalVariationalAnalysisUpdateNumber|long|INCREMENTAL VARIATIONAL ANALYSIS UPDATE NUMBER|Numeric|0|0|7|NA|0|0
033211|minimisationSimulationNumber|long|MINIMISATION SIMULATION NUMBER|Numeric|0|0|10|NA|0|0
033212|1dVarIterationNumber|long|1D VAR ITERATION NUMBER|Numeric|0|0|10|NA|0|0
033213|1dVarRadianceCost|long|1D VAR RADIANCE COST|Numeric|1|-1000|11|NA|0|0
033214|1dVarErrorS|flag|1D VAR ERROR(S)|FLAG TABLE|0|0|11|NA|0|0
033215|directionalSkill|long|DIRECTIONAL SKILL|Numeric|1|-4096|13|NA|0|0
033216|1dVarSurfaceTypeQualityControl|table|1D VAR SURFACE TYPE QUALITY CONTROL|CODE TABLE|0|0|3|NA|0|0
033217|1dVarFailureIndicator|table|1D VAR FAILURE INDICATOR|CODE TABLE|0|0|2|NA|0|0
033218|1dVarEstimateOfScattering|long|1D VAR ESTIMATE OF SCATTERING|Numeric|2|0|12|NA|0|0
033219|ssmiIndependentScatteringIndex|long|SSMI INDIPENDENT SCATTERING INDEX|Numeric|2|-50000|16|NA|0|0
033220|variationalAnalysisReportEvents1|flag|VARIATIONAL ANALYSIS REPORT EVENTS (1)|FLAG TABLE|0|0|31|NA|0|0
033221|variationalAnalysisSynopEvents2|flag|VARIATIONAL ANALYSIS SYNOP EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033222|variationalAnalysisAirepEvents2|flag|VARIATIONAL ANALYSIS AIREP EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033223|variationalAnalysisSatobEvents2|flag|VARIATIONAL ANALYSIS SATOB EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033224|variationalAnalysisDribuEvents2|flag|VARIATIONAL ANALYSIS DRIBU EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033225|variationalAnalysisTempEvents2|flag|VARIATIONAL ANALYSIS TEMP EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033226|variationalAnalysisPilotEvents2|flag|VARIATIONAL ANALYSIS PILOT EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033227|variationalAnalysisSatemOrTovsEvents2|flag|VARIATIONAL ANALYSIS SATEM/TOVS EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033228|variationalAnalysisPaobEvents2|flag|VARIATIONAL ANALYSIS PAOB EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033229|variationalAnalysisScatterometerEvents2|flag|VARIATIONAL ANALYSIS SCATTEROMETER EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033230|variationalAnalysisRawRadiancesEvents2|flag|VARIATIONAL ANALYSIS RAW RADIANCES EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033231|presatSummaryFlags|flag|PRESAT SUMMARY FLAGS|FLAG TABLE|0|0|6|NA|0|0
033232|reportBlackListEvents|flag|REPORT BLACK LIST EVENTS|FLAG TABLE|0|0|31|NA|0|0
033233|variationalAnalysisReportStatus|flag|VARIATIONAL ANALYSIS REPORT STATUS|FLAG TABLE|0|0|31|NA|0|0
033234|variationalAnalysisDatumStatus|flag|VARIATIONAL ANALYSIS DATUM STATUS|FLAG TABLE|0|0|31|NA|0|0
033236|variationalAnalysisDatumEvents1|flag|VARIATIONAL ANALYSIS DATUM EVENTS (1)|FLAG TABLE|0|0|31|NA|0|0
033237|variationalAnalysisSynopDatumEvents2|flag|VARIATIONAL ANALYSIS SYNOP DATUM EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033238|variationalAnalysisAirepDatumEvents2|flag|VARIATIONAL ANALYSIS AIREP DATUM EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033239|variationalAnalysisSatobDatumEvents2|flag|VARIATIONAL ANALYSIS SATOB DATUM EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033240|variationalAnalysisDribuDatumEvents2|flag|VARIATIONAL ANALYSIS DRIBU DATUM EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033241|grossErrorProbability|long|GROSS ERROR PROBABILITY|Numeric|3|0|10|NA|0|0
033242|grossErrorIndicator|table|GROSS ERROR INDICATOR|CODE TABLE|0|0|2|NA|0|0
033243|variationalAnalysisTempDatumEvents2|flag|VARIATIONAL ANALYSIS TEMP DATUM EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033244|variationalAnalysisPilotDatumEvents2|flag|VARIATIONAL ANALYSIS PILOT DATUM EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033245|variationalAnalysisSatemOrTovsDatumEvents2|flag|VARIATIONAL ANALYSIS SATEM/TOVS DATUM EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033246|variationalAnalysisPaobDatumEvents2|flag|VARIATIONAL ANALYSIS PAOB DATUM EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033247|variationalAnalysisScatterometerDatumEvents2|flag|VARIATIONAL ANALYSIS SCATTEROMETER DATUM EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033248|variationalAnalysisRawRadiancesDatumEvents2|flag|VARIATIONAL ANALYSIS RAW RADIANCES DATUM EVENTS (2)|FLAG TABLE|0|0|31|NA|0|0
033249|datumBlackListEvents|flag|DATUM BLACK LIST EVENTS|FLAG TABLE|0|0|31|NA|0|0
033250|probabilityOfGrossError|long|PROBABILITY OF GROSS ERROR|Numeric|6|0|20|NA|0|0
033251|rangeOfPossibleValues|long|RANGE OF POSSIBLE VALUES|Numeric|2|0|14|NA|0|0
033252|manualAutomaticQualityControl|table|MANUAL-AUTOMATIC QUALITY CONTROL|CODE TABLE|0|0|4|NA|0|0
033253|nominalConfidenceThreshold|long|NOMINAL CONFIDENCE THRESHOLD|%|0|0|7|NA|0|0
033254|windCorrelationMethod|flag|WIND CORRELATION METHOD|FLAG TABLE|0|0|20|NA|0|0
040192|cloudFormationAndHeightAssignment|flag|CLOUD FORMATION AND HEIGHT ASSIGNMENT|FLAG TABLE|0|0|16|NA|0|0
040193|instrumentDetectingClouds|flag|INSTRUMENT DETECTING CLOUDS|FLAG TABLE|0|0|16|NA|0|0
040194|validationFlagForIasiLevel1Product|flag|VALIDATION FLAG FOR IASI LEVEL 1 PRODUCT|FLAG TABLE|0|0|16|NA|0|0
040195|qualityAndCompletenessOfRetrieval|table|QUALITY AND COMPLETENESS OF RETRIEVAL|CODE TABLE|0|0|4|NA|0|0
040196|retrievalChoiceIndicator|flag|RETRIEVAL CHOICE INDICATOR|FLAG TABLE|0|0|8|NA|0|0
040197|satelliteManoeuvreIndicator|table|SATELLITE MANOEUVRE INDICATOR|CODE TABLE|0|0|3|NA|0|0
040198|selectionOfBackgroundState|table|SELECTION OF BACKGROUND STATE|CODE TABLE|0|0|3|NA|0|0
040199|integratedN2oDensity|double|INTEGRATED N2O DENSITY|kg m-2|6|0|16|NA|0|0
040200|integratedCoDensity|double|INTEGRATED CO DENSITY|kg m-2|7|0|16|NA|0|0
040201|integratedCh4Density|double|INTEGRATED CH4 DENSITY|kg m-2|6|0|16|NA|0|0
040202|integratedCo2Density|double|INTEGRATED CO2 DENSITY|kg m-2|3|0|16|NA|0|0
040203|coldOrWarmLoadFlag|flag|COLD/WARM LOAD FLAG|FLAG TABLE|0|0|12|NA|0|0
040210|oceansat2Sigma0Flag|flag|OCEANSAT2 SIGMA_0 FLAG|FLAG TABLE|0|0|25|NA|0|0
049193|sarInversionQcFlags|flag|SAR INVERSION QC FLAGS|FLAG TABLE|0|0|15|NA|0|0
049194|altimeterWaveHeightQcFlags|flag|ALTIMETER WAVE HEIGHT QC FLAFS|FLAG TABLE|0|0|15|NA|0|0
055003|dataExtractionIndicator|flag|DATA EXTRACTION INDICATOR|FLAG TABLE|0|0|8|NA|0|0
062190|statisticsApplication|table|STATISTICS APPLICATION|CODE TABLE|0|0|8|NA|0|0
062191|typeOfStatistics|table|TYPE OF STATISTICS|CODE TABLE|0|0|8|NA|0|0
063190|applicationDerivingSubstituteOrAlternativeValue|table|APPLICATION DERIVING SUBSTITUTE OR ALTERNATIVE VALUE|CODE TABLE|0|0|8|NA|0|0
